"","siteID","sampleDate","year","month","day","meanT","minT","maxT"
"2067","AnchorM","2017-07-06","2017","07","06",14.2617395833333,12.509,16.487
"2068","AnchorM","2017-07-07","2017","07","07",13.8805729166667,11.953,16.272
"2069","AnchorM","2017-07-08","2017","07","08",13.2036354166667,11.613,16.034
"2070","AnchorM","2017-07-09","2017","07","09",13.2987916666667,11.589,16.106
"2071","AnchorM","2017-07-10","2017","07","10",11.606625,10.296,13.137
"2072","AnchorM","2017-07-11","2017","07","11",11.2672083333333,9.089,15.031
"2073","AnchorM","2017-07-12","2017","07","12",14.2559270833333,12.461,17.534
"2074","AnchorM","2017-07-13","2017","07","13",15.1849270833333,12.461,18.105
"2075","AnchorM","2017-07-14","2017","07","14",15.9131145833333,14.098,18.652
"2076","AnchorM","2017-07-15","2017","07","15",13.3333541666667,12.195,14.864
"2077","AnchorM","2017-07-16","2017","07","16",13.49421875,12.025,16.106
"2078","AnchorM","2017-07-17","2017","07","17",14.2327083333333,12.896,16.272
"2079","AnchorM","2017-07-18","2017","07","18",13.1268854166667,12.171,14.601
"2080","AnchorM","2017-07-19","2017","07","19",11.8729583333333,10.834,13.185
"2081","AnchorM","2017-07-20","2017","07","20",12.1546875,11.37,13.786
"2082","AnchorM","2017-07-21","2017","07","21",13.1035,10.932,16.368
"2083","AnchorM","2017-07-22","2017","07","22",14.5048020833333,12.001,17.439
"2084","AnchorM","2017-07-23","2017","07","23",15.8347708333333,13.112,19.032
"2085","AnchorM","2017-07-24","2017","07","24",16.4627395833333,13.906,19.888
"2086","AnchorM","2017-07-25","2017","07","25",15.3632291666667,13.666,18.485
"2087","AnchorM","2017-07-26","2017","07","26",14.259875,13.04,16.677
"2088","AnchorM","2017-07-27","2017","07","27",12.8121979166667,11.637,16.225
"2089","AnchorM","2017-07-28","2017","07","28",13.9629270833333,11.977,17.106
"2090","AnchorM","2017-07-29","2017","07","29",13.19803125,11.734,17.177
"2091","AnchorM","2017-07-30","2017","07","30",14.7525833333333,12.074,17.867
"2092","AnchorM","2017-07-31","2017","07","31",14.25375,11.394,16.796
"2093","AnchorM","2017-08-01","2017","08","01",14.0076041666667,12.509,15.843
"2094","AnchorM","2017-08-02","2017","08","02",14.147,12.968,15.438
"2095","AnchorM","2017-08-03","2017","08","03",14.0678645833333,12.727,16.058
"2096","AnchorM","2017-08-04","2017","08","04",14.8941770833333,13.064,17.796
"2097","AnchorM","2017-08-05","2017","08","05",15.3538333333333,12.727,18.224
"2098","AnchorM","2017-08-06","2017","08","06",15.60890625,13.834,18.247
"2099","AnchorM","2017-08-07","2017","08","07",14.0806666666667,11.734,17.629
"2100","AnchorM","2017-08-08","2017","08","08",13.34021875,12.316,14.601
"2101","AnchorM","2017-08-09","2017","08","09",13.3434791666667,12.534,14.385
"2102","AnchorM","2017-08-10","2017","08","10",12.6676979166667,11.443,13.834
"2103","AnchorM","2017-08-11","2017","08","11",13.193125,11.492,15.223
"2104","AnchorM","2017-08-12","2017","08","12",13.4184479166667,11.2,15.7
"2105","AnchorM","2017-08-13","2017","08","13",13.0706354166667,10.712,15.318
"2106","AnchorM","2017-08-14","2017","08","14",13.1403020833333,11.053,15.915
"2107","AnchorM","2017-08-15","2017","08","15",13.29828125,11.589,15.103
"2108","AnchorM","2017-08-16","2017","08","16",13.2617708333333,11.686,15.414
"2109","AnchorM","2017-08-17","2017","08","17",12.2193333333333,10.565,14.553
"2110","AnchorM","2017-08-18","2017","08","18",11.8972604166667,10.1,14.721
"2111","AnchorM","2017-08-19","2017","08","19",11.3648229166667,9.608,14.337
"2112","AnchorM","2017-08-20","2017","08","20",12.0956770833333,10.369,14.864
"2113","AnchorM","2017-08-21","2017","08","21",10.7522291666667,9.903,12.268
"2114","AnchorM","2017-08-22","2017","08","22",11.5624583333333,10.492,13.978
"2115","AnchorM","2017-08-23","2017","08","23",12.05509375,10.516,14.481
"2116","AnchorM","2017-08-24","2017","08","24",10.7206979166667,10.075,11.589
"2117","AnchorM","2017-08-25","2017","08","25",9.96098958333333,9.336,10.614
"2118","AnchorM","2017-08-26","2017","08","26",10.0294166666667,9.386,10.638
"2119","AnchorM","2017-08-27","2017","08","27",9.2450625,7.494,10.736
"2120","AnchorM","2017-08-28","2017","08","28",9.41395833333333,8.717,10.541
"2121","AnchorM","2017-08-29","2017","08","29",9.79461458333333,9.163,11.053
"2122","AnchorM","2017-08-30","2017","08","30",10.3379270833333,9.46,11.224
"2123","AnchorM","2017-08-31","2017","08","31",10.17428125,9.46,11.248
"2124","AnchorM","2017-09-01","2017","09","01",9.156625,8.145,10.32
"2125","AnchorM","2017-09-02","2017","09","02",8.42730208333333,6.763,10.516
"2126","AnchorM","2017-09-03","2017","09","03",8.16020833333333,7.695,9.089
"2127","AnchorM","2017-09-04","2017","09","04",8.65791666666667,7.945,9.977
"2128","AnchorM","2017-09-05","2017","09","05",9.53477083333333,8.817,10.418
"2129","AnchorM","2017-09-06","2017","09","06",9.04491666666667,8.668,9.558
"2130","AnchorM","2017-09-07","2017","09","07",8.78773958333333,8.02,9.78
"2131","AnchorM","2017-09-08","2017","09","08",8.9093125,8.295,10.614
"2132","AnchorM","2017-09-09","2017","09","09",9.91152083333333,9.04,11.127
"2133","AnchorM","2017-09-10","2017","09","10",9.52296875,8.17,11.273
"2134","AnchorM","2017-09-11","2017","09","11",8.65147916666667,6.965,10.247
"2135","AnchorM","2017-09-12","2017","09","12",8.01805208333333,6.484,9.756
"2136","AnchorM","2017-09-13","2017","09","13",8.34973958333333,8.12,8.817
"2137","AnchorM","2017-09-14","2017","09","14",8.64359375,8.045,9.238
"2138","AnchorM","2017-09-15","2017","09","15",8.72921875,8.095,9.558
"2139","AnchorM","2017-09-16","2017","09","16",8.66985416666667,7.92,9.558
"2140","AnchorM","2017-09-17","2017","09","17",8.15580208333333,6.99,9.312
"2141","AnchorM","2017-09-18","2017","09","18",8.43225,7.695,9.485
"2142","AnchorM","2017-09-19","2017","09","19",8.48327083333333,7.116,9.78
"2143","AnchorM","2017-09-20","2017","09","20",7.84647916666667,6.179,10.051
"2144","AnchorM","2017-09-21","2017","09","21",7.96786458333333,7.419,9.04
"2145","AnchorM","2017-09-22","2017","09","22",7.86416666666667,7.594,8.245
"2146","AnchorM","2017-09-23","2017","09","23",8.12134375,7.82,8.369
"2147","AnchorM","2017-09-24","2017","09","24",8.24558333333333,7.995,8.568
"2148","AnchorM","2017-09-25","2017","09","25",7.45378125,6.23,8.817
"2149","AnchorM","2017-09-26","2017","09","26",6.70632291666667,5.565,7.695
"2150","AnchorM","2017-09-27","2017","09","27",7.04413541666667,6.712,7.695
"2151","AnchorM","2017-09-28","2017","09","28",7.35388541666667,6.839,7.82
"2152","AnchorM","2017-09-29","2017","09","29",7.55784375,7.142,8.07
"2153","AnchorM","2017-09-30","2017","09","30",7.52434375,6.484,8.195
"2154","AnchorM","2018-05-01","2018","05","01",4.035,2.18,6.05
"2155","AnchorM","2018-05-02","2018","05","02",3.9165625,1.86,5.87
"2156","AnchorM","2018-05-03","2018","05","03",3.718125,2.58,4.66
"2157","AnchorM","2018-05-04","2018","05","04",3.41979166666667,2.64,4.19
"2158","AnchorM","2018-05-05","2018","05","05",2.7246875,1.02,4.69
"2159","AnchorM","2018-05-06","2018","05","06",3.7825,2.34,5.51
"2160","AnchorM","2018-05-07","2018","05","07",3.34229166666667,1.62,4.92
"2161","AnchorM","2018-05-08","2018","05","08",3.51729166666667,2.88,4.27
"2162","AnchorM","2018-05-09","2018","05","09",3.94166666666667,3.14,4.84
"2163","AnchorM","2018-05-10","2018","05","10",4.05614583333333,2.74,5.1
"2164","AnchorM","2018-05-11","2018","05","11",4.8209375,3.3,6.51
"2165","AnchorM","2018-05-12","2018","05","12",4.85083333333333,3.04,6.71
"2166","AnchorM","2018-05-13","2018","05","13",5.02729166666667,3.17,6.94
"2167","AnchorM","2018-05-14","2018","05","14",5.76979166666667,3.51,8.02
"2168","AnchorM","2018-05-15","2018","05","15",5.2815625,4.19,6.74
"2169","AnchorM","2018-05-16","2018","05","16",4.68052083333333,3.96,5.28
"2170","AnchorM","2018-05-17","2018","05","17",5.0228125,3.88,6.23
"2171","AnchorM","2018-05-18","2018","05","18",5.469375,4.58,6.61
"2172","AnchorM","2018-05-19","2018","05","19",5.89833333333333,4.53,7.12
"2173","AnchorM","2018-05-20","2018","05","20",5.2509375,4.74,6.23
"2174","AnchorM","2018-05-21","2018","05","21",5.4721875,4.01,7.29
"2175","AnchorM","2018-05-22","2018","05","22",6.408125,4.64,8.44
"2176","AnchorM","2018-05-23","2018","05","23",6.47979166666667,4.69,8.52
"2177","AnchorM","2018-05-24","2018","05","24",6.70302083333333,5.28,7.95
"2178","AnchorM","2018-05-25","2018","05","25",6.40708333333333,5.46,7.42
"2179","AnchorM","2018-05-26","2018","05","26",7.6275,5.67,10.03
"2180","AnchorM","2018-05-27","2018","05","27",9.13739583333333,5.98,12.65
"2181","AnchorM","2018-05-28","2018","05","28",10.3186458333333,7.7,13.26
"2182","AnchorM","2018-05-29","2018","05","29",8.64052083333333,7.44,10.57
"2183","AnchorM","2018-05-30","2018","05","30",7.76958333333333,6.43,9.09
"2184","AnchorM","2018-05-31","2018","05","31",7.28114583333333,5.8,8.87
"2185","AnchorM","2018-06-01","2018","06","01",7.47885416666667,4.95,9.98
"2186","AnchorM","2018-06-02","2018","06","02",8.9146875,5.75,12.22
"2187","AnchorM","2018-06-03","2018","06","03",8.90958333333333,7.19,10.57
"2188","AnchorM","2018-06-04","2018","06","04",8.24416666666667,6.69,9.51
"2189","AnchorM","2018-06-05","2018","06","05",7.5775,6,8.77
"2190","AnchorM","2018-06-06","2018","06","06",8.71333333333333,5.51,12.15
"2191","AnchorM","2018-06-07","2018","06","07",10.486875,7.12,13.79
"2192","AnchorM","2018-06-08","2018","06","08",11.1734375,8.02,14.41
"2193","AnchorM","2018-06-09","2018","06","09",11.7280208333333,9.11,14.6
"2194","AnchorM","2018-06-10","2018","06","10",12.2636458333333,9.21,15.46
"2195","AnchorM","2018-06-11","2018","06","11",13.1420833333333,10.83,16.18
"2196","AnchorM","2018-06-12","2018","06","12",12.0016666666667,10.32,13.5
"2197","AnchorM","2018-06-13","2018","06","13",11.1286458333333,7.92,14.55
"2198","AnchorM","2018-06-14","2018","06","14",12.80875,10.17,15.8
"2199","AnchorM","2018-06-15","2018","06","15",10.7523958333333,7.29,13.5
"2200","AnchorM","2018-06-16","2018","06","16",6.34385416666667,5.54,7.29
"2201","AnchorM","2018-06-17","2018","06","17",7.159375,6.43,7.97
"2202","AnchorM","2018-06-18","2018","06","18",7.82760416666667,7.12,8.94
"2203","AnchorM","2018-06-19","2018","06","19",8.05916666666667,7.54,8.77
"2204","AnchorM","2018-06-20","2018","06","20",8.71875,7.37,10
"2205","AnchorM","2018-06-21","2018","06","21",8.42604166666667,7.9,9.26
"2206","AnchorM","2018-06-22","2018","06","22",9.17072916666667,7.47,11.35
"2207","AnchorM","2018-06-23","2018","06","23",8.9115625,8.15,10.05
"2208","AnchorM","2018-06-24","2018","06","24",8.36510416666667,6.56,9.9
"2209","AnchorM","2018-06-25","2018","06","25",9.80479166666667,8.44,11.59
"2210","AnchorM","2018-06-26","2018","06","26",9.2175,8.05,10.27
"2211","AnchorM","2018-06-27","2018","06","27",9.21520833333333,8.42,10.05
"2212","AnchorM","2018-06-28","2018","06","28",9.06760416666667,8.32,9.85
"2213","AnchorM","2018-06-29","2018","06","29",9.00645833333333,8.32,10.2
"2214","AnchorM","2018-06-30","2018","06","30",9.68708333333333,7.24,12.58
"2215","AnchorM","2018-07-01","2018","07","01",11.3501041666667,8.37,14.43
"2216","AnchorM","2018-07-02","2018","07","02",13.12125,10.15,16.32
"2217","AnchorM","2018-07-03","2018","07","03",14.248125,11.35,17.37
"2218","AnchorM","2018-07-04","2018","07","04",15.0801041666667,12.44,18.13
"2219","AnchorM","2018-07-05","2018","07","05",15.7678125,12.9,18.91
"2220","AnchorM","2018-07-06","2018","07","06",16.2730208333333,13.23,19.37
"2221","AnchorM","2018-07-07","2018","07","07",15.9997916666667,13.26,18.96
"2222","AnchorM","2018-07-08","2018","07","08",13.3315625,12.03,16.13
"2223","AnchorM","2018-07-09","2018","07","09",11.1627083333333,10.66,11.98
"2224","AnchorM","2018-07-10","2018","07","10",10.4978125,9.53,11.32
"2225","AnchorM","2018-07-11","2018","07","11",10.6835416666667,9.29,12.39
"2226","AnchorM","2018-07-12","2018","07","12",11.4657291666667,8.99,13.93
"2227","AnchorM","2018-07-13","2018","07","13",10.2547916666667,9.39,12.44
"2228","AnchorM","2018-07-14","2018","07","14",9.75583333333333,8.99,10.39
"2229","AnchorM","2018-07-15","2018","07","15",11.02875,9.24,13.45
"2230","AnchorM","2018-07-16","2018","07","16",11.9369791666667,9.71,14.84
"2231","AnchorM","2018-07-17","2018","07","17",13.16125,10.61,16.25
"2232","AnchorM","2018-07-18","2018","07","18",13.4710416666667,10.3,16.7
"2233","AnchorM","2018-07-19","2018","07","19",13.380625,10.35,16.37
"2234","AnchorM","2018-07-20","2018","07","20",13.53875,11.39,15.84
"2235","AnchorM","2018-07-21","2018","07","21",14.7497916666667,11.66,17.92
"2236","AnchorM","2018-07-22","2018","07","22",14.858125,13.45,16.23
"2237","AnchorM","2018-07-23","2018","07","23",13.2710416666667,12.46,14.46
"2238","AnchorM","2018-07-24","2018","07","24",12.4516666666667,11.64,13.33
"2239","AnchorM","2018-07-25","2018","07","25",12.0785416666667,11.37,12.94
"2240","AnchorM","2018-07-26","2018","07","26",12.8533333333333,11.37,14.63
"2241","AnchorM","2018-07-27","2018","07","27",13.6869791666667,12.24,15.87
"2242","AnchorM","2018-07-28","2018","07","28",12.6941666666667,11.66,13.59
"2243","AnchorM","2018-07-29","2018","07","29",13.0472916666667,11.01,15.53
"2244","AnchorM","2018-07-30","2018","07","30",14.5559375,12.92,16.27
"2245","AnchorM","2018-07-31","2018","07","31",15.2921875,12.61,18.32
"2246","AnchorM","2018-08-01","2018","08","01",15.4140625,13.43,17.56
"2247","AnchorM","2018-08-02","2018","08","02",13.295,12.1,14.84
"2248","AnchorM","2018-08-03","2018","08","03",12.570625,10.83,14.65
"2249","AnchorM","2018-08-04","2018","08","04",13.4908333333333,11.03,16.08
"2250","AnchorM","2018-08-05","2018","08","05",13.4786458333333,12.17,14.55
"2251","AnchorM","2018-08-06","2018","08","06",13.7271875,12.75,14.48
"2252","AnchorM","2018-08-07","2018","08","07",14.1441666666667,11.95,16.87
"2253","AnchorM","2018-08-08","2018","08","08",14.3222916666667,12.78,15.84
"2254","AnchorM","2018-08-09","2018","08","09",13.2997916666667,10.49,16.2
"2255","AnchorM","2018-08-10","2018","08","10",12.3690625,10.3,13.86
"2256","AnchorM","2018-08-11","2018","08","11",12.1041666666667,11.37,12.78
"2257","AnchorM","2018-08-12","2018","08","12",12.3164583333333,11.15,13.86
"2258","AnchorM","2018-08-13","2018","08","13",11.845625,11.1,12.53
"2259","AnchorM","2018-08-14","2018","08","14",12.128125,10.64,14.1
"2260","AnchorM","2018-08-15","2018","08","15",11.9007291666667,10.08,13.57
"2261","AnchorM","2018-08-16","2018","08","16",12.4195833333333,10.79,14.46
"2262","AnchorM","2018-08-17","2018","08","17",10.7859375,8.39,12.56
"2263","AnchorM","2018-08-18","2018","08","18",10.9583333333333,10,12.1
"2264","AnchorM","2018-08-19","2018","08","19",11.2257291666667,10.39,12.36
"2265","AnchorM","2018-08-20","2018","08","20",11.2728125,10.74,11.76
"2266","AnchorM","2018-08-21","2018","08","21",11.1978125,10.52,12.03
"2267","AnchorM","2018-08-22","2018","08","22",11.6522916666667,9.61,14.12
"2268","AnchorM","2018-08-23","2018","08","23",11.0827083333333,10.64,12.17
"2269","AnchorM","2018-08-24","2018","08","24",11.2052083333333,9.66,13.38
"2270","AnchorM","2018-08-25","2018","08","25",10.6844791666667,10.08,11.57
"2271","AnchorM","2018-08-26","2018","08","26",10.4483333333333,9.93,11.03
"2272","AnchorM","2018-08-27","2018","08","27",10.6326041666667,9.95,11.61
"2273","AnchorM","2018-08-28","2018","08","28",10.1372916666667,8,12.29
"2274","AnchorM","2018-08-29","2018","08","29",10.1246875,7.95,12.22
"2275","AnchorM","2018-08-30","2018","08","30",11.3745833333333,9.78,13.35
"2276","AnchorM","2018-08-31","2018","08","31",11.1177083333333,9.31,13.26
"2277","AnchorM","2018-09-01","2018","09","01",10.169375,7.85,12.46
"2278","AnchorM","2018-09-02","2018","09","02",9.6203125,7.27,12.05
"2279","AnchorM","2018-09-03","2018","09","03",9.48770833333333,6.97,12.12
"2280","AnchorM","2018-09-04","2018","09","04",9.79229166666667,7.54,12.27
"2281","AnchorM","2018-09-05","2018","09","05",9.6584375,7.27,11.93
"2282","AnchorM","2018-09-06","2018","09","06",10.24875,8.37,12.22
"2283","AnchorM","2018-09-07","2018","09","07",10.9634375,9.49,12.78
"2284","AnchorM","2018-09-08","2018","09","08",10.4260416666667,8.02,12.53
"2285","AnchorM","2018-09-09","2018","09","09",9.41947916666667,6.91,11.83
"2286","AnchorM","2018-09-10","2018","09","10",9.42520833333333,6.97,11.95
"2287","AnchorM","2018-09-11","2018","09","11",9.10104166666667,6.59,11.76
"2288","AnchorM","2018-09-12","2018","09","12",9.33895833333333,7.02,11.86
"2289","AnchorM","2018-09-13","2018","09","13",9.44677083333333,6.91,12.1
"2290","AnchorM","2018-09-14","2018","09","14",9.32479166666667,6.86,11.71
"2291","AnchorM","2018-09-15","2018","09","15",8.76135416666667,7.9,9.66
"2292","AnchorM","2018-09-16","2018","09","16",8.93552083333333,8.37,9.66
"2293","AnchorM","2018-09-17","2018","09","17",9.76520833333333,8.74,11.39
"2294","AnchorM","2018-09-18","2018","09","18",9.75114583333333,8.64,10.98
"2295","AnchorM","2018-09-19","2018","09","19",9.1371875,7.82,10.52
"2296","AnchorM","2018-09-20","2018","09","20",8.56354166666667,6.97,10.17
"2297","AnchorM","2018-09-21","2018","09","21",8.67958333333333,7.87,9.41
"2298","AnchorM","2018-09-22","2018","09","22",9.1215625,8.44,10.17
"2299","AnchorM","2018-09-23","2018","09","23",8.33697916666667,7.19,9.44
"2300","AnchorM","2018-09-24","2018","09","24",8.765,8.17,9.61
"2301","AnchorM","2018-09-25","2018","09","25",7.70552083333333,6.69,8.59
"2302","AnchorM","2018-09-26","2018","09","26",6.19229166666667,4.84,7.14
"2303","AnchorM","2018-09-27","2018","09","27",6.66489583333333,6.41,7.04
"2304","AnchorM","2018-09-28","2018","09","28",7.51354166666667,6.86,8.34
"2305","AnchorM","2018-09-29","2018","09","29",8.28729166666667,7.65,9.02
"2306","AnchorM","2018-09-30","2018","09","30",7.125,6,8
"2307","AR2","2004-07-12","2004","07","12",17.8032291666667,15.04,20.68
"2308","AR2","2004-07-13","2004","07","13",17.0769791666667,14.17,19.78
"2309","AR2","2004-07-14","2004","07","14",15.5514583333333,13.29,17.39
"2310","AR2","2004-07-15","2004","07","15",14.305625,12.72,15.62
"2311","AR2","2004-07-16","2004","07","16",14.5234375,12.43,16.5
"2312","AR2","2004-07-17","2004","07","17",13.6286458333333,13.01,15.04
"2313","AR2","2004-07-18","2004","07","18",13.3565625,12.43,14.46
"2314","AR2","2004-07-19","2004","07","19",14.006875,12.43,15.91
"2315","AR2","2004-07-20","2004","07","20",13.6277083333333,12.43,14.74
"2316","AR2","2004-07-21","2004","07","21",13.1254166666667,11.85,14.17
"2317","AR2","2004-07-22","2004","07","22",13.0354166666667,12.14,13.87
"2318","AR2","2004-07-23","2004","07","23",12.9677083333333,11.85,14.46
"2319","AR2","2004-07-24","2004","07","24",12.5447916666667,10.42,14.46
"2320","AR2","2004-07-25","2004","07","25",12.3238541666667,11.27,13.29
"2321","AR2","2004-07-26","2004","07","26",11.7623958333333,11.27,12.72
"2322","AR2","2004-07-27","2004","07","27",11.2021875,10.7,11.85
"2323","AR2","2004-07-28","2004","07","28",11.4297916666667,10.42,12.43
"2324","AR2","2004-07-29","2004","07","29",11.688125,10.42,13.01
"2325","AR2","2004-07-30","2004","07","30",12.3763541666667,11.27,13.87
"2326","AR2","2004-07-31","2004","07","31",11.7822916666667,10.13,13.01
"2327","AR2","2004-08-01","2004","08","01",12.1535416666667,9.27,15.04
"2328","AR2","2004-08-02","2004","08","02",14.0642708333333,10.99,17.09
"2329","AR2","2004-08-03","2004","08","03",14.6696875,11.85,17.39
"2330","AR2","2004-08-04","2004","08","04",14.6482291666667,13.58,15.91
"2331","AR2","2004-08-05","2004","08","05",14.3797916666667,12.72,16.5
"2332","AR2","2004-08-06","2004","08","06",14.3628125,11.56,17.09
"2333","AR2","2004-08-07","2004","08","07",14.6871875,11.85,17.09
"2334","AR2","2004-08-08","2004","08","08",15.1559375,12.43,17.69
"2335","AR2","2004-08-09","2004","08","09",14.72875,13.29,16.21
"2336","AR2","2004-08-10","2004","08","10",15.3697916666667,12.72,18.28
"2337","AR2","2004-08-11","2004","08","11",15.4796875,13.29,17.39
"2338","AR2","2004-08-12","2004","08","12",14.8344791666667,13.01,16.8
"2339","AR2","2004-08-13","2004","08","13",14.3339583333333,11.85,16.8
"2340","AR2","2004-08-14","2004","08","14",14.3138541666667,11.56,17.09
"2341","AR2","2004-08-15","2004","08","15",14.5319791666667,12.43,16.21
"2342","AR2","2004-08-16","2004","08","16",15.710625,13.29,18.28
"2343","AR2","2004-08-17","2004","08","17",15.8676041666667,14.17,17.39
"2344","AR2","2004-08-18","2004","08","18",15.4953125,14.17,16.5
"2345","AR2","2004-08-19","2004","08","19",14.82875,13.87,15.62
"2346","AR2","2004-08-20","2004","08","20",14.5344791666667,13.58,15.62
"2347","AR2","2004-08-21","2004","08","21",13.726875,11.56,15.91
"2348","AR2","2004-08-22","2004","08","22",12.9358333333333,11.56,14.46
"2349","AR2","2004-08-23","2004","08","23",12.6472916666667,11.56,13.58
"2350","AR2","2004-08-24","2004","08","24",13.1284375,11.85,14.74
"2351","AR2","2004-08-25","2004","08","25",13.039375,10.99,15.04
"2352","AR2","2004-08-26","2004","08","26",13.770625,13.29,14.46
"2353","AR2","2004-08-27","2004","08","27",12.5065625,11.56,13.58
"2354","AR2","2004-08-28","2004","08","28",11.8160416666667,10.7,13.01
"2355","AR2","2004-08-29","2004","08","29",11.3597916666667,9.27,13.58
"2356","AR2","2004-08-30","2004","08","30",11.0333333333333,8.98,13.01
"2357","AR2","2004-08-31","2004","08","31",10.495,8.69,11.85
"2358","AR2","2004-09-01","2004","09","01",11.4791666666667,10.7,12.43
"2359","AR2","2004-09-02","2004","09","02",11.4171875,10.99,12.14
"2360","AR2","2004-09-03","2004","09","03",10.8632291666667,9.56,12.14
"2361","AR2","2004-09-04","2004","09","04",9.27197916666667,7.53,10.99
"2362","AR2","2004-09-05","2004","09","05",8.49822916666667,6.96,9.84
"2363","AR2","2004-09-06","2004","09","06",8.54291666666667,6.96,9.84
"2364","AR2","2004-09-07","2004","09","07",8.14989583333333,6.67,9.56
"2365","AR2","2004-09-08","2004","09","08",7.7821875,6.09,9.56
"2366","AR2","2004-09-09","2004","09","09",6.99760416666667,5.8,8.41
"2367","AR2","2004-09-10","2004","09","10",8.2528125,7.24,9.56
"2368","AR2","2004-09-11","2004","09","11",8.56114583333333,6.96,9.84
"2369","AR2","2004-09-12","2004","09","12",8.5665625,7.24,9.84
"2370","AR2","2004-09-13","2004","09","13",7.88197916666667,6.67,9.27
"2371","AR2","2004-09-14","2004","09","14",6.22427083333333,4.64,7.53
"2372","AR2","2004-09-15","2004","09","15",5.51114583333333,4.07,6.67
"2373","AR2","2004-09-16","2004","09","16",4.91,3.48,6.09
"2374","AR2","2004-09-17","2004","09","17",4.52708333333333,3.18,5.52
"2375","AR2","2004-09-18","2004","09","18",3.70770833333333,2.89,4.36
"2376","AR2","2004-09-19","2004","09","19",4.69666666666667,4.36,5.23
"2377","AR2","2004-09-20","2004","09","20",5.29666666666667,4.94,6.09
"2378","AR2","2004-09-21","2004","09","21",5.29791666666667,4.36,6.09
"2379","AR2","2004-09-22","2004","09","22",6.39958333333333,5.8,7.24
"2380","AR2","2004-09-23","2004","09","23",5.77989583333333,4.94,6.38
"2381","AR2","2004-09-24","2004","09","24",4.0128125,2.59,5.52
"2382","AR2","2004-09-25","2004","09","25",3.91989583333333,3.48,4.36
"2383","AR2","2004-09-26","2004","09","26",3.898125,3.77,4.07
"2384","AR2","2004-09-27","2004","09","27",3.2740625,2.59,4.07
"2385","AR2","2004-09-28","2004","09","28",4.24875,3.18,5.52
"2386","AR2","2004-09-29","2004","09","29",5.10614583333333,4.94,5.23
"2387","AR2","2004-09-30","2004","09","30",5.78354166666667,5.23,6.38
"2388","AR2","2006-05-31","2006","05","31",7.32354166666667,6.23,9.13
"2389","AR2","2006-06-01","2006","06","01",6.75864583333333,5.94,7.97
"2390","AR2","2006-06-02","2006","06","02",7.6075,4.79,10.86
"2391","AR2","2006-06-03","2006","06","03",9.08395833333333,6.23,12.01
"2392","AR2","2006-06-04","2006","06","04",9.223125,6.52,11.72
"2393","AR2","2006-06-05","2006","06","05",8.63010416666667,5.94,11.14
"2394","AR2","2006-06-06","2006","06","06",8.94510416666667,5.94,12.01
"2395","AR2","2006-06-07","2006","06","07",8.015,6.81,10.28
"2396","AR2","2006-06-08","2006","06","08",7.3809375,6.52,8.55
"2397","AR2","2006-06-09","2006","06","09",7.92166666666667,6.52,9.71
"2398","AR2","2006-06-10","2006","06","10",8.539375,7.1,9.99
"2399","AR2","2006-06-11","2006","06","11",7.90958333333333,7.1,8.84
"2400","AR2","2006-06-12","2006","06","12",7.91864583333333,7.1,8.84
"2401","AR2","2006-06-13","2006","06","13",7.9790625,6.81,8.84
"2402","AR2","2006-06-14","2006","06","14",8.24791666666667,7.39,9.71
"2403","AR2","2006-06-15","2006","06","15",8.45333333333333,7.39,9.42
"2404","AR2","2006-06-16","2006","06","16",8.4321875,7.68,9.71
"2405","AR2","2006-06-17","2006","06","17",9.06333333333333,7.68,10.28
"2406","AR2","2006-06-18","2006","06","18",8.9840625,7.97,9.99
"2407","AR2","2006-06-19","2006","06","19",8.68291666666667,7.39,9.71
"2408","AR2","2006-06-20","2006","06","20",8.79041666666667,7.1,11.14
"2409","AR2","2006-06-21","2006","06","21",9.67260416666667,7.68,11.72
"2410","AR2","2006-06-22","2006","06","22",8.5859375,7.97,9.99
"2411","AR2","2006-06-23","2006","06","23",8.44739583333333,6.81,10.57
"2412","AR2","2006-06-24","2006","06","24",9.02072916666667,6.81,11.14
"2413","AR2","2006-06-25","2006","06","25",8.80385416666667,7.1,10.86
"2414","AR2","2006-06-26","2006","06","26",8.33552083333333,6.81,9.71
"2415","AR2","2006-06-27","2006","06","27",9.3790625,6.23,13.16
"2416","AR2","2006-06-28","2006","06","28",11.0935416666667,8.26,14.03
"2417","AR2","2006-06-29","2006","06","29",10.4604166666667,9.13,12.29
"2418","AR2","2006-06-30","2006","06","30",10.0153125,9.13,10.86
"2419","AR2","2006-07-01","2006","07","01",11.3959375,8.26,14.9
"2420","AR2","2006-07-02","2006","07","02",12.7107291666667,9.13,16.08
"2421","AR2","2006-07-03","2006","07","03",13.4919791666667,10.86,16.37
"2422","AR2","2006-07-04","2006","07","04",13.1551041666667,10.28,15.78
"2423","AR2","2006-07-05","2006","07","05",11.6589583333333,9.99,14.03
"2424","AR2","2006-07-06","2006","07","06",10.9338541666667,9.99,11.72
"2425","AR2","2006-07-07","2006","07","07",10.5058333333333,9.71,11.14
"2426","AR2","2006-07-08","2006","07","08",11.6721875,9.42,14.9
"2427","AR2","2006-07-09","2006","07","09",12.1019791666667,9.42,15.49
"2428","AR2","2006-07-10","2006","07","10",13.5209375,10.86,16.37
"2429","AR2","2006-07-11","2006","07","11",12.0361458333333,10.86,14.03
