HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Beaver_080416_081916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 080216,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120414,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 080416,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 081916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 080416 104758,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 045947,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 045952,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 045952,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 045956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 045956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051440,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051445,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051449,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051449,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051454,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051454,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 051459,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 051459,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052912,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052930,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052944,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052944,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052949,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052949,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052954,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052954,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 052959,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 052959,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054430,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054430,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054440,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054440,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054445,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054445,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054450,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054450,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054454,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054454,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 054500,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 054500,,,,,,,,,,,,,,,,,
8/18/2016,5:45:00,,999999,#,NaN,,NaN,,NaN,,NaN,,NaN,,0,,NaN
Power loss from 010170 000000 to 081816 055907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055912,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055931,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055945,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055951,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 055956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 055956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061411,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061436,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061436,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061441,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061447,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061447,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061452,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061452,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 061457,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 061457,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062912,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062930,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062946,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062951,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 062956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 062956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064441,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064446,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064451,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 064456,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 064456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065911,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065930,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065946,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065951,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 065956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 065956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071441,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071446,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071451,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 071456,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 071456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072911,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072930,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072946,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072951,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 072956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 072956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074411,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074441,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074446,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074451,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 074456,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 074456,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075912,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075930,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075930,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075935,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075935,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075940,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075940,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075945,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075945,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075951,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075951,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 075956,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 075956,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081435,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081435,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081441,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081441,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081446,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081446,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081451,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081451,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 081457,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 081457,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082911,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082911,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082931,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082936,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082936,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082941,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082941,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082946,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082946,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082952,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082952,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 082957,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 082957,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084412,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084412,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084436,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084436,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084442,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084442,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084447,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084447,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084452,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084452,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 084457,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 084457,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085907,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085907,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085912,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085912,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085916,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085916,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085921,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085921,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085926,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085926,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085931,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085931,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085936,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085936,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085942,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085942,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085947,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085947,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085952,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085952,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 085957,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 085957,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091407,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091407,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091411,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091411,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091416,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091416,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091421,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091421,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091426,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091426,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091431,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091431,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091436,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091436,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091442,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091442,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091447,,,,,,,,,,,,,,,,,
Late probe turn on at 081816 091447,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081816 091452,,,,,,,,,,,,,,,,,
