,HYDROLAB MS5 64824,,,,,,,,,,,,,,,,,
,Log File Name : Ptarmigan_062316_071616,,,,,,,,,,,,,,,,,
,Setup Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Setup Time (HHMMSS) : 081045,,,,,,,,,,,,,,,,,
,Starting Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Starting Time (HHMMSS) : 083000,,,,,,,,,,,,,,,,,
,Stopping Date (MMDDYY) : 071616,,,,,,,,,,,,,,,,,
,Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
,Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
,Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO,,IBatt,,SpCond,,BP
,MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,mg/l,,Volts,,æS/cm,,mmHg
,,,,,,,,,,,,,,,,,,
7/9/2016 4:30,7/9/2016,4:30:00,,12.3,,7.66,,0.05,,2.2,,10.05,,11.1,,113.9,,637
7/9/2016 4:45,7/9/2016,4:45:00,,12.24,,7.64,,0.05,,2.1,,10.09,,10.9,,114.2,,637
7/9/2016 5:00,7/9/2016,5:00:00,,12.19,,7.64,,0.05,,2.2,,10.08,,10.8,,114.2,,637
7/9/2016 5:15,7/9/2016,5:15:00,,12.12,,7.65,,0.05,,2.6,,10.09,,11.2,,114.3,,637
7/9/2016 5:30,7/9/2016,5:30:00,,12.06,,7.64,,0.05,,2.2,,10.12,,11,,114.2,,637
7/9/2016 5:45,7/9/2016,5:45:00,,12.02,,7.66,,0.05,,1.6,,10.12,,11.1,,114.2,,637
7/9/2016 6:00,7/9/2016,6:00:00,,11.99,,7.66,,0.05,,2.1,,10.15,,11.1,,114,,637
7/9/2016 6:15,7/9/2016,6:15:00,,11.98,,7.66,,0.05,,2.2,,10.17,,11.3,,113.8,,637
7/9/2016 6:30,7/9/2016,6:30:00,,11.99,,7.65,,0.05,,1.9,,10.19,,11.2,,114,,637
7/9/2016 6:45,7/9/2016,6:45:00,,12.01,,7.66,,0.05,,1.8,,10.19,,11.4,,113.8,,637
7/9/2016 7:00,7/9/2016,7:00:00,,12.03,,7.68,,0.05,,2.3,,10.13,,11,,113.8,,637
7/9/2016 7:15,7/9/2016,7:15:00,,12.02,,7.67,,0.05,,1.9,,10.13,,11.1,,113.8,,637
7/9/2016 7:30,7/9/2016,7:30:00,,12.02,,7.67,,0.05,,2.2,,10.17,,11.3,,113.8,,637
7/9/2016 7:45,7/9/2016,7:45:00,,12.01,,7.68,,0.05,,2,,10.15,,11.3,,114.1,,637
7/9/2016 8:00,7/9/2016,8:00:00,,12.01,,7.69,,0.05,,1.6,,10.16,,11.4,,114.1,,637
7/9/2016 8:15,7/9/2016,8:15:00,,12.01,,7.69,,0.05,,1.7,,10.15,,11.4,,113.9,,637
7/9/2016 8:30,7/9/2016,8:30:00,,12.02,,7.68,,0.05,,1.6,,10.14,,11.2,,113.8,,637
7/9/2016 8:45,7/9/2016,8:45:00,,12.03,,7.7,,0.05,,1.9,,10.2,,11.4,,113.7,,637
7/9/2016 9:00,7/9/2016,9:00:00,,12.02,,7.71,,0.05,,1.8,,10.21,,11.4,,113.7,,637
7/9/2016 9:15,7/9/2016,9:15:00,,12.03,,7.73,,0.05,,1.7,,10.22,,11.2,,114.2,,637
7/9/2016 9:30,7/9/2016,9:30:00,,12.04,,7.72,,0.05,,2.1,,10.23,,11.2,,113.7,,637
7/9/2016 9:45,7/9/2016,9:45:00,,12.08,,7.75,,0.05,,1.8,,10.2,,11.4,,114.1,,637
7/9/2016 10:00,7/9/2016,10:00:00,,12.12,,7.75,,0.05,,1.9,,10.2,,11.4,,113.8,,637
7/9/2016 10:15,7/9/2016,10:15:00,,12.18,,7.76,,0.05,,1.8,,10.24,,11.4,,114,,637
7/9/2016 10:30,7/9/2016,10:30:00,,12.24,,7.76,,0.05,,2.2,,10.2,,11.4,,113.8,,637
7/9/2016 10:45,7/9/2016,10:45:00,,12.29,,7.78,,0.05,,2.3,,10.17,,11.4,,114.1,,637
7/9/2016 11:00,7/9/2016,11:00:00,,12.36,,7.79,,0.05,,1.3,,10.16,,11.2,,114,,637
7/9/2016 11:15,7/9/2016,11:15:00,,12.47,,7.78,,0.05,,1.7,,10.16,,11.4,,113.8,,637
7/9/2016 11:30,7/9/2016,11:30:00,,12.54,,7.79,,0.05,,1.5,,10.17,,11.3,,113.6,,637
7/9/2016 11:45,7/9/2016,11:45:00,,12.62,,7.81,,0.05,,1.7,,10.1,,11.3,,114.1,,637
7/9/2016 12:00,7/9/2016,12:00:00,,12.64,,7.81,,0.05,,1.5,,10.12,,11.4,,113.8,,637
7/9/2016 12:15,7/9/2016,12:15:00,,12.68,,7.82,,0.05,,1.3,,10.13,,11.2,,114.2,,637
7/9/2016 12:30,7/9/2016,12:30:00,,12.7,,7.82,,0.05,,1.5,,10.12,,11.2,,113.9,,637
7/9/2016 12:45,7/9/2016,12:45:00,,12.71,,7.82,,0.05,,1.6,,10.12,,11,,114,,637
7/9/2016 13:00,7/9/2016,13:00:00,,12.67,,7.81,,0.05,,1.8,,10.13,,11.3,,114.2,,637
7/9/2016 13:15,7/9/2016,13:15:00,,12.58,,7.82,,0.05,,1.6,,10.16,,11,,113.9,,637
7/9/2016 13:30,7/9/2016,13:30:00,,12.55,,7.82,,0.05,,2,,10.17,,11.4,,114.1,,637
7/9/2016 13:45,7/9/2016,13:45:00,,12.53,,7.82,,0.05,,1.4,,10.18,,11.1,,113.9,,637
7/9/2016 14:00,7/9/2016,14:00:00,,12.54,,7.82,,0.05,,1.3,,10.18,,11,,114.1,,637
7/9/2016 14:15,7/9/2016,14:15:00,,12.5,,7.82,,0.05,,2,,10.16,,11.1,,114.1,,637
7/9/2016 14:30,7/9/2016,14:30:00,,12.52,,7.83,,0.05,,1.5,,10.14,,11.3,,113.9,,637
7/9/2016 14:45,7/9/2016,14:45:00,,12.55,,7.83,,0.05,,2.1,,10.19,,11.1,,114.2,,637
7/9/2016 15:00,7/9/2016,15:00:00,,12.52,,7.82,,0.05,,1.8,,10.15,,11.4,,113.8,,637
7/9/2016 15:15,7/9/2016,15:15:00,,12.66,,7.83,,0.05,,1.5,,10.18,,11.2,,113.9,,637
7/9/2016 15:30,7/9/2016,15:30:00,,12.72,,7.83,,0.05,,1.6,,10.15,,11.3,,114,,637
7/9/2016 15:45,7/9/2016,15:45:00,,12.87,,7.83,,0.05,,1.8,,10.1,,11.3,,114.1,,637
7/9/2016 16:00,7/9/2016,16:00:00,,13.05,,7.83,,0.05,,1.3,,10.06,,11.1,,114,,637
7/9/2016 16:15,7/9/2016,16:15:00,,13.17,,7.84,,0.05,,1.4,,9.98,,11.2,,114.1,,637
7/9/2016 16:30,7/9/2016,16:30:00,,13.34,,7.83,,0.05,,1.9,,9.94,,11.1,,114.6,,637
7/9/2016 16:45,7/9/2016,16:45:00,,13.44,,7.84,,0.05,,1.9,,9.89,,11.4,,114.6,,637
7/9/2016 17:00,7/9/2016,17:00:00,,13.45,,7.83,,0.05,,1.5,,9.93,,11.4,,114.2,,637
7/9/2016 17:15,7/9/2016,17:15:00,,13.48,,7.82,,0.05,,1.6,,9.95,,11.4,,114.7,,637
7/9/2016 17:30,7/9/2016,17:30:00,,13.49,,7.82,,0.05,,1.5,,9.92,,11.4,,114.7,,637
7/9/2016 17:45,7/9/2016,17:45:00,,13.5,,7.83,,0.05,,1.7,,9.93,,11.4,,114.6,,637
7/9/2016 18:00,7/9/2016,18:00:00,,13.53,,7.81,,0.05,,1.7,,9.92,,11.1,,114.7,,637
7/9/2016 18:15,7/9/2016,18:15:00,,13.57,,7.82,,0.05,,1.2,,9.89,,11.4,,114.8,,637
7/9/2016 18:30,7/9/2016,18:30:00,,13.59,,7.82,,0.05,,0.9,,9.91,,11.2,,114.5,,637
7/9/2016 18:45,7/9/2016,18:45:00,,13.58,,7.81,,0.05,,1.6,,9.87,,11.4,,114.5,,637
7/9/2016 19:00,7/9/2016,19:00:00,,13.58,,7.82,,0.05,,4.7,,9.9,,11.3,,114.4,,637
7/9/2016 19:15,7/9/2016,19:15:00,,13.56,,7.82,,0.05,,1.2,,9.9,,11.2,,114.7,,637
7/9/2016 19:30,7/9/2016,19:30:00,,13.54,,7.8,,0.05,,1.3,,9.88,,11.3,,114.3,,637
7/9/2016 19:45,7/9/2016,19:45:00,,13.53,,7.8,,0.05,,1.7,,9.88,,11.1,,114.7,,637
7/9/2016 20:00,7/9/2016,20:00:00,,13.51,,7.8,,0.05,,2.6,,9.91,,11.4,,114.7,,637
7/9/2016 20:15,7/9/2016,20:15:00,,13.51,,7.8,,0.05,,1.5,,9.88,,11.2,,114.7,,637
7/9/2016 20:30,7/9/2016,20:30:00,,13.5,,7.8,,0.05,,1.5,,9.88,,11.3,,114.3,,637
7/9/2016 20:45,7/9/2016,20:45:00,,13.45,,7.79,,0.05,,1.6,,9.91,,11.4,,114.7,,637
7/9/2016 21:00,7/9/2016,21:00:00,,13.39,,7.78,,0.05,,1.4,,9.87,,11,,114.6,,637
7/9/2016 21:15,7/9/2016,21:15:00,,13.33,,7.78,,0.05,,1.4,,9.87,,11.2,,114.6,,637
7/9/2016 21:30,7/9/2016,21:30:00,,13.28,,7.78,,0.05,,1.9,,9.93,,11.4,,114.7,,637
7/9/2016 21:45,7/9/2016,21:45:00,,13.21,,7.74,,0.05,,1.4,,9.87,,11.4,,114.6,,637
7/9/2016 22:00,7/9/2016,22:00:00,,13.15,,7.75,,0.05,,1.4,,9.96,,11.4,,114.6,,637
7/9/2016 22:15,7/9/2016,22:15:00,,13.08,,7.75,,0.05,,1.5,,9.91,,11.1,,114.2,,637
7/9/2016 22:30,7/9/2016,22:30:00,,13.02,,7.74,,0.05,,1.8,,9.93,,11.3,,114.3,,637
7/9/2016 22:45,7/9/2016,22:45:00,,12.95,,7.73,,0.05,,1.3,,9.99,,11.2,,114.6,,637
7/9/2016 23:00,7/9/2016,23:00:00,,12.9,,7.73,,0.05,,1.5,,9.89,,11.4,,114.6,,637
7/9/2016 23:15,7/9/2016,23:15:00,,12.84,,7.73,,0.05,,1.5,,9.98,,11.4,,114.1,,637
7/9/2016 23:30,7/9/2016,23:30:00,,12.8,,7.72,,0.05,,1.2,,10,,11,,114.1,,637
7/9/2016 23:45,7/9/2016,23:45:00,,12.76,,7.72,,0.05,,1.4,,9.98,,11.4,,114.1,,637
7/10/2016 0:00,7/10/2016,0:00:00,,12.73,,7.72,,0.05,,1.5,,9.99,,11.2,,114.5,,637
7/10/2016 0:15,7/10/2016,0:15:00,,12.71,,7.7,,0.05,,1.2,,9.97,,11.2,,114.2,,637
7/10/2016 0:30,7/10/2016,0:30:00,,12.7,,7.7,,0.05,,1.7,,10.03,,11.4,,114.2,,637
7/10/2016 0:45,7/10/2016,0:45:00,,12.7,,7.7,,0.05,,1.2,,10.01,,11.1,,114.1,,637
7/10/2016 1:00,7/10/2016,1:00:00,,12.68,,7.7,,0.05,,1.7,,10,,11.2,,114.1,,637
7/10/2016 1:15,7/10/2016,1:15:00,,12.64,,7.7,,0.05,,1.5,,10.01,,11.3,,114.1,,637
7/10/2016 1:30,7/10/2016,1:30:00,,12.61,,7.68,,0.05,,1.7,,10.02,,11,,114.1,,637
7/10/2016 1:45,7/10/2016,1:45:00,,12.58,,7.68,,0.05,,1.9,,10.03,,11.4,,114.3,,637
7/10/2016 2:00,7/10/2016,2:00:00,,12.54,,7.69,,0.05,,1.7,,10.02,,11.1,,114,,637
7/10/2016 2:15,7/10/2016,2:15:00,,12.5,,7.7,,0.05,,1.7,,10.01,,11,,114.1,,637
7/10/2016 2:30,7/10/2016,2:30:00,,12.47,,7.67,,0.05,,1.7,,10.07,,10.8,,114.5,,637
7/10/2016 2:45,7/10/2016,2:45:00,,12.46,,7.66,,0.05,,1.6,,10.01,,11.2,,114,,637
7/10/2016 3:00,7/10/2016,3:00:00,,12.45,,7.66,,0.05,,1.6,,10.06,,11.3,,113.9,,637
7/10/2016 3:15,7/10/2016,3:15:00,,12.42,,7.66,,0.05,,1.5,,10.07,,11.1,,114.5,,637
7/10/2016 3:30,7/10/2016,3:30:00,,12.39,,7.66,,0.05,,1.5,,10.07,,11.1,,114.1,,637
7/10/2016 3:45,7/10/2016,3:45:00,,12.37,,7.66,,0.05,,2,,10.08,,11.3,,114.1,,637
7/10/2016 4:00,7/10/2016,4:00:00,,12.37,,7.66,,0.05,,1.4,,10.11,,11.4,,114.3,,637
7/10/2016 4:15,7/10/2016,4:15:00,,12.39,,7.65,,0.05,,1.3,,10.05,,11.1,,114,,637
7/10/2016 4:30,7/10/2016,4:30:00,,12.4,,7.67,,0.05,,2.4,,10.08,,11.1,,114.4,,637
7/10/2016 4:45,7/10/2016,4:45:00,,12.4,,7.65,,0.05,,1.5,,10.08,,11.1,,114,,637
7/10/2016 5:00,7/10/2016,5:00:00,,12.37,,7.66,,0.05,,1.6,,10.06,,11.1,,114.3,,637
7/10/2016 5:15,7/10/2016,5:15:00,,12.33,,7.66,,0.05,,1.5,,10.09,,11.1,,114.3,,637
7/10/2016 5:30,7/10/2016,5:30:00,,12.28,,7.65,,0.05,,1.5,,10.11,,10.8,,113.9,,637
7/10/2016 5:45,7/10/2016,5:45:00,,12.22,,7.65,,0.05,,1.7,,10.17,,10.9,,113.9,,637
7/10/2016 6:00,7/10/2016,6:00:00,,12.18,,7.65,,0.05,,1.8,,10.13,,10.8,,114.2,,637
7/10/2016 6:15,7/10/2016,6:15:00,,12.14,,7.67,,0.05,,1.7,,10.19,,11.1,,114.2,,637
7/10/2016 6:30,7/10/2016,6:30:00,,12.1,,7.66,,0.05,,2,,10.21,,10.8,,114.2,,637
7/10/2016 6:45,7/10/2016,6:45:00,,12.05,,7.68,,0.05,,1.6,,10.25,,11.1,,114.1,,637
7/10/2016 7:00,7/10/2016,7:00:00,,12.01,,7.69,,0.05,,1.7,,10.23,,11.2,,114.2,,637
7/10/2016 7:15,7/10/2016,7:15:00,,11.99,,7.69,,0.05,,1.4,,10.27,,11.2,,114.1,,637
7/10/2016 7:30,7/10/2016,7:30:00,,11.95,,7.72,,0.05,,2.3,,10.26,,10.8,,113.8,,637
7/10/2016 7:45,7/10/2016,7:45:00,,11.87,,7.73,,0.05,,1.7,,10.26,,11.3,,113.8,,637
7/10/2016 8:00,7/10/2016,8:00:00,,11.79,,7.73,,0.05,,1.7,,10.33,,11.1,,114.1,,637
7/10/2016 8:15,7/10/2016,8:15:00,,11.73,,7.74,,0.05,,1.9,,10.35,,11.1,,113.8,,637
7/10/2016 8:30,7/10/2016,8:30:00,,11.65,,7.74,,0.05,,1.9,,10.41,,11.3,,114.3,,637
7/10/2016 8:45,7/10/2016,8:45:00,,11.56,,7.74,,0.05,,1.9,,10.43,,11.2,,114,,637
7/10/2016 9:00,7/10/2016,9:00:00,,11.45,,7.75,,0.05,,2.1,,10.43,,11.1,,114.3,,637
7/10/2016 9:15,7/10/2016,9:15:00,,11.34,,7.75,,0.05,,2.2,,10.48,,11,,113.9,,637
7/10/2016 9:30,7/10/2016,9:30:00,,11.27,,7.77,,0.05,,2.1,,10.48,,11.3,,114.5,,637
7/10/2016 9:45,7/10/2016,9:45:00,,11.25,,7.77,,0.05,,2.2,,10.5,,10.8,,114.5,,637
7/10/2016 10:00,7/10/2016,10:00:00,,11.27,,7.77,,0.05,,2,,10.53,,11.2,,114.3,,637
7/10/2016 10:15,7/10/2016,10:15:00,,11.41,,7.79,,0.05,,2,,10.46,,11,,114.4,,637
7/10/2016 10:30,7/10/2016,10:30:00,,11.66,,7.79,,0.05,,1.6,,10.37,,11.2,,114.4,,637
7/10/2016 10:45,7/10/2016,10:45:00,,11.94,,7.79,,0.05,,1.9,,10.31,,11.1,,114.1,,637
7/10/2016 11:00,7/10/2016,11:00:00,,12.18,,7.79,,0.05,,1.6,,10.29,,11.1,,114.4,,637
7/10/2016 11:15,7/10/2016,11:15:00,,12.31,,7.8,,0.05,,1.7,,10.28,,11.1,,113.9,,637
7/10/2016 11:30,7/10/2016,11:30:00,,12.38,,7.8,,0.05,,1.8,,10.22,,11,,114.2,,637
7/10/2016 11:45,7/10/2016,11:45:00,,12.48,,7.81,,0.05,,1.6,,10.16,,11,,114.1,,637
7/10/2016 12:00,7/10/2016,12:00:00,,12.61,,7.78,,0.05,,1.6,,10.15,,10.8,,113.8,,637
7/10/2016 12:15,7/10/2016,12:15:00,,12.73,,7.81,,0.05,,1.7,,10.14,,11,,114.3,,637
7/10/2016 12:30,7/10/2016,12:30:00,,12.81,,7.81,,0.05,,1.5,,10.16,,11.1,,114.3,,637
7/10/2016 12:45,7/10/2016,12:45:00,,12.88,,7.83,,0.05,,1.2,,10.13,,11,,114.1,,637
7/10/2016 13:00,7/10/2016,13:00:00,,12.92,,7.82,,0.05,,1.5,,10.09,,10.8,,114.1,,637
7/10/2016 13:15,7/10/2016,13:15:00,,13,,7.81,,0.05,,1.5,,10.13,,11.4,,114.4,,637
7/10/2016 13:30,7/10/2016,13:30:00,,13.05,,7.82,,0.05,,1.5,,10.09,,10.8,,114.4,,637
7/10/2016 13:45,7/10/2016,13:45:00,,13.09,,7.83,,0.05,,1.3,,10.14,,11.1,,114.4,,637
7/10/2016 14:00,7/10/2016,14:00:00,,13.09,,7.82,,0.05,,1.5,,10.1,,11.2,,114.4,,637
7/10/2016 14:15,7/10/2016,14:15:00,,13.05,,7.81,,0.05,,2,,10.06,,10.8,,114.1,,637
7/10/2016 14:30,7/10/2016,14:30:00,,12.98,,7.82,,0.05,,1.5,,10.13,,11.1,,114,,637
7/10/2016 14:45,7/10/2016,14:45:00,,12.94,,7.82,,0.05,,1.4,,10.1,,11.2,,113.9,,637
7/10/2016 15:00,7/10/2016,15:00:00,,12.93,,7.82,,0.05,,2.1,,10.1,,11.1,,114.2,,637
7/10/2016 15:15,7/10/2016,15:15:00,,12.92,,7.83,,0.05,,1.4,,10.13,,11,,114.5,,637
7/10/2016 15:30,7/10/2016,15:30:00,,12.94,,7.82,,0.05,,1.3,,10.13,,11.3,,114.5,,637
7/10/2016 15:45,7/10/2016,15:45:00,,12.92,,7.82,,0.05,,1.7,,10.12,,10.8,,114.4,,637
7/10/2016 16:00,7/10/2016,16:00:00,,12.81,,7.82,,0.05,,1.9,,10.2,,11.1,,114.5,,637
7/10/2016 16:15,7/10/2016,16:15:00,,12.64,,7.81,,0.05,,1.3,,10.21,,11.1,,114.5,,637
7/10/2016 16:30,7/10/2016,16:30:00,,12.42,,7.81,,0.05,,1.6,,10.22,,11.2,,114.5,,637
7/10/2016 16:45,7/10/2016,16:45:00,,12.16,,7.81,,0.05,,2,,10.31,,11.2,,114.5,,637
7/10/2016 17:00,7/10/2016,17:00:00,,11.91,,7.82,,0.05,,1.9,,10.33,,11.3,,114.5,,637
7/10/2016 17:15,7/10/2016,17:15:00,,11.68,,7.81,,0.05,,2.2,,10.4,,11.1,,114.7,,637
7/10/2016 17:30,7/10/2016,17:30:00,,11.46,,7.81,,0.05,,1.9,,10.43,,10.8,,114.6,,637
7/10/2016 17:45,7/10/2016,17:45:00,,11.25,,7.81,,0.05,,2.2,,10.49,,10.8,,114.3,,637
7/10/2016 18:00,7/10/2016,18:00:00,,11.04,,7.81,,0.05,,2.3,,10.56,,10.7,,114.5,,637
7/10/2016 18:15,7/10/2016,18:15:00,,10.81,,7.81,,0.05,,2.4,,10.61,,10.8,,114.7,,637
7/10/2016 18:30,7/10/2016,18:30:00,,10.61,,7.79,,0.05,,1.9,,10.63,,10.6,,114.7,,637
7/10/2016 18:45,7/10/2016,18:45:00,,10.47,,7.79,,0.05,,2.4,,10.69,,10.8,,114.7,,637
7/10/2016 19:00,7/10/2016,19:00:00,,10.39,,7.8,,0.05,,2.7,,10.65,,10.8,,114.9,,637
7/10/2016 19:15,7/10/2016,19:15:00,,10.38,,7.8,,0.05,,2.3,,10.68,,11.1,,115.1,,637
7/10/2016 19:30,7/10/2016,19:30:00,,10.34,,7.79,,0.05,,2.6,,10.71,,11.1,,115.2,,637
7/10/2016 19:45,7/10/2016,19:45:00,,10.26,,7.79,,0.05,,2.5,,10.71,,11,,115.1,,637
7/10/2016 20:00,7/10/2016,20:00:00,,10.18,,7.79,,0.05,,3,,10.73,,11.2,,114.9,,637
7/10/2016 20:15,7/10/2016,20:15:00,,10.07,,7.78,,0.05,,3.1,,10.77,,11,,115.3,,637
7/10/2016 20:30,7/10/2016,20:30:00,,9.95,,7.79,,0.05,,2.6,,10.74,,11.1,,115.3,,637
7/10/2016 20:45,7/10/2016,20:45:00,,9.81,,7.78,,0.05,,3.2,,10.85,,10.8,,115.5,,637
7/10/2016 21:00,7/10/2016,21:00:00,,9.65,,7.78,,0.05,,3.5,,10.82,,11,,115.2,,637
7/10/2016 21:15,7/10/2016,21:15:00,,9.52,,7.76,,0.05,,3,,10.85,,11.1,,115.6,,637
7/10/2016 21:30,7/10/2016,21:30:00,,9.4,,7.78,,0.05,,3.5,,10.88,,11.2,,115.7,,637
7/10/2016 21:45,7/10/2016,21:45:00,,9.29,,7.75,,0.05,,3.6,,10.88,,10.8,,115.6,,637
7/10/2016 22:00,7/10/2016,22:00:00,,9.2,,7.74,,0.05,,4.1,,10.93,,11.2,,116,,637
7/10/2016 22:15,7/10/2016,22:15:00,,9.13,,7.74,,0.05,,3.8,,10.94,,11.2,,115.7,,637
7/10/2016 22:30,7/10/2016,22:30:00,,9.07,,7.75,,0.05,,4.1,,10.99,,11.1,,116.1,,637
7/10/2016 22:45,7/10/2016,22:45:00,,9,,7.73,,0.05,,4.1,,10.99,,11.1,,115.9,,637
7/10/2016 23:00,7/10/2016,23:00:00,,8.95,,7.73,,0.05,,3.7,,10.96,,10.8,,116.3,,637
7/10/2016 23:15,7/10/2016,23:15:00,,8.92,,7.72,,0.05,,3.6,,10.95,,10.8,,115.9,,637
7/10/2016 23:30,7/10/2016,23:30:00,,8.92,,7.72,,0.05,,4.4,,10.99,,11,,116.3,,637
7/10/2016 23:45,7/10/2016,23:45:00,,8.93,,7.71,,0.05,,4.1,,10.98,,10.6,,116.3,,637
7/11/2016 0:00,7/11/2016,0:00:00,,8.93,,7.72,,0.05,,3.8,,10.94,,11,,116.3,,637
7/11/2016 0:15,7/11/2016,0:15:00,,8.94,,7.69,,0.05,,4.5,,10.96,,10.8,,115.8,,637
7/11/2016 0:30,7/11/2016,0:30:00,,8.98,,7.7,,0.05,,3.8,,10.95,,11,,116.1,,637
7/11/2016 0:45,7/11/2016,0:45:00,,9.08,,7.69,,0.05,,3.6,,10.93,,10.7,,115.8,,637
7/11/2016 1:00,7/11/2016,1:00:00,,9.15,,7.69,,0.05,,3.9,,10.88,,11,,115.8,,637
7/11/2016 1:15,7/11/2016,1:15:00,,9.17,,7.68,,0.05,,4,,10.91,,10.9,,115.2,,637
7/11/2016 1:30,7/11/2016,1:30:00,,9.19,,7.67,,0.05,,4.7,,10.93,,10.8,,115.6,,637
7/11/2016 1:45,7/11/2016,1:45:00,,9.2,,7.67,,0.05,,3.3,,10.93,,11,,115.2,,637
7/11/2016 2:00,7/11/2016,2:00:00,,9.23,,7.66,,0.05,,3.3,,10.9,,10.5,,115.6,,637
7/11/2016 2:15,7/11/2016,2:15:00,,9.27,,7.65,,0.05,,3.6,,10.91,,11.1,,115.5,,637
7/11/2016 2:30,7/11/2016,2:30:00,,9.3,,7.66,,0.05,,3.5,,10.87,,11,,115.4,,637
7/11/2016 2:45,7/11/2016,2:45:00,,9.31,,7.65,,0.05,,3.4,,10.82,,11.1,,115.1,,637
7/11/2016 3:00,7/11/2016,3:00:00,,9.31,,7.65,,0.05,,3,,10.84,,11.1,,115.4,,637
7/11/2016 3:15,7/11/2016,3:15:00,,9.32,,7.64,,0.05,,3.5,,10.88,,11.1,,115.4,,637
7/11/2016 3:30,7/11/2016,3:30:00,,9.33,,7.65,,0.05,,3,,10.86,,11.1,,115,,637
7/11/2016 3:45,7/11/2016,3:45:00,,9.38,,7.63,,0.05,,3.5,,10.84,,11,,114.9,,637
7/11/2016 4:00,7/11/2016,4:00:00,,9.45,,7.64,,0.05,,3.2,,10.8,,11.2,,115.2,,637
7/11/2016 4:15,7/11/2016,4:15:00,,9.55,,7.65,,0.05,,3.3,,10.77,,10.9,,115,,637
7/11/2016 4:30,7/11/2016,4:30:00,,9.67,,7.65,,0.05,,2.9,,10.75,,11.1,,114.7,,637
7/11/2016 4:45,7/11/2016,4:45:00,,9.79,,7.65,,0.05,,2.5,,10.7,,11,,114.5,,637
7/11/2016 5:00,7/11/2016,5:00:00,,9.91,,7.64,,0.05,,3.3,,10.68,,11.1,,114.2,,637
7/11/2016 5:15,7/11/2016,5:15:00,,10.01,,7.64,,0.05,,3.3,,10.63,,10.8,,114.6,,637
7/11/2016 5:30,7/11/2016,5:30:00,,10.11,,7.64,,0.05,,2.4,,10.69,,11.3,,114.6,,637
7/11/2016 5:45,7/11/2016,5:45:00,,10.23,,7.66,,0.05,,3.1,,10.64,,11.1,,114.2,,637
7/11/2016 6:00,7/11/2016,6:00:00,,10.37,,7.65,,0.05,,2.3,,10.63,,10.8,,114,,637
7/11/2016 6:15,7/11/2016,6:15:00,,10.5,,7.67,,0.05,,2.8,,10.6,,10.8,,114.3,,637
7/11/2016 6:30,7/11/2016,6:30:00,,10.59,,7.66,,0.05,,2.6,,10.55,,11.1,,114.2,,637
7/11/2016 6:45,7/11/2016,6:45:00,,10.66,,7.7,,0.05,,2.5,,10.56,,10.8,,114.1,,637
7/11/2016 7:00,7/11/2016,7:00:00,,10.72,,7.68,,0.05,,2.4,,10.58,,10.8,,113.9,,637
7/11/2016 7:15,7/11/2016,7:15:00,,10.74,,7.7,,0.05,,2.4,,10.52,,11,,114.2,,637
7/11/2016 7:30,7/11/2016,7:30:00,,10.73,,7.7,,0.05,,2.6,,10.54,,11.1,,114.2,,637
7/11/2016 7:45,7/11/2016,7:45:00,,10.72,,7.71,,0.05,,2.4,,10.56,,10.9,,114.1,,637
7/11/2016 8:00,7/11/2016,8:00:00,,10.73,,7.73,,0.05,,2.4,,10.59,,11,,114.2,,637
7/11/2016 8:15,7/11/2016,8:15:00,,10.75,,7.73,,0.05,,2.3,,10.61,,10.8,,114,,637
7/11/2016 8:30,7/11/2016,8:30:00,,10.82,,7.74,,0.05,,2.3,,10.54,,10.8,,114.2,,637
7/11/2016 8:45,7/11/2016,8:45:00,,10.9,,7.77,,0.05,,2.3,,10.56,,10.8,,113.7,,637
7/11/2016 9:00,7/11/2016,9:00:00,,10.97,,7.75,,0.05,,2.1,,10.52,,10.8,,113.6,,637
7/11/2016 9:15,7/11/2016,9:15:00,,11.05,,7.75,,0.05,,2.3,,10.52,,10.8,,113.9,,637
7/11/2016 9:30,7/11/2016,9:30:00,,11.11,,7.75,,0.05,,2.1,,10.52,,11,,114,,637
7/11/2016 9:45,7/11/2016,9:45:00,,11.19,,7.76,,0.05,,1.8,,10.5,,10.8,,113.5,,637
7/11/2016 10:00,7/11/2016,10:00:00,,11.26,,7.76,,0.05,,2,,10.5,,11.1,,113.7,,637
7/11/2016 10:15,7/11/2016,10:15:00,,11.38,,7.78,,0.05,,2.3,,10.51,,11.1,,113.6,,637
7/11/2016 10:30,7/11/2016,10:30:00,,11.45,,7.79,,0.05,,1.3,,10.48,,11,,113.6,,637
7/11/2016 10:45,7/11/2016,10:45:00,,11.49,,7.79,,0.05,,2.1,,10.44,,11,,113.5,,637
7/11/2016 11:00,7/11/2016,11:00:00,,11.55,,7.8,,0.05,,2,,10.4,,11.1,,113.8,,637
